filename,class_name,original_folder,file_path,split
Tr-gl_1384.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1384.npz,train
Tr-gl_896.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_896.npz,train
Tr-aug-me_79.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_79.npz,train
Tr-pi_75.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_75.npz,train
Tr-no_731.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_731.npz,train
Tr-pi_1057.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1057.npz,train
Tr-aug-me_10.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_10.npz,train
Tr-pi_524.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_524.npz,train
Tr-no_829.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_829.npz,train
Tr-no_569.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_569.npz,train
Tr-me_703.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_703.npz,train
Tr-no_567.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_567.npz,train
Tr-pi_331.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_331.npz,train
Tr-no_457.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_457.npz,train
Tr-pi_598.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_598.npz,train
Tr-me_425.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_425.npz,train
Tr-no_1244.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1244.npz,train
Tr-pi_1030.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1030.npz,train
Tr-gl_306.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_306.npz,train
Tr-me_1134.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1134.npz,train
Tr-gl_141.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_141.npz,train
Tr-me_467.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_467.npz,train
Tr-pi_61.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_61.npz,train
Tr-pi_767.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_767.npz,train
Tr-me_499.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_499.npz,train
Tr-me_573.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_573.npz,train
Tr-gl_135.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_135.npz,train
Tr-gl_1306.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1306.npz,train
Tr-gl_491.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_491.npz,train
Tr-me_106.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_106.npz,train
Tr-no_1144.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1144.npz,train
Tr-me_618.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_618.npz,train
Tr-gl_57.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_57.npz,train
Tr-me_1157.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1157.npz,train
Tr-gl_264.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_264.npz,train
Tr-no_645.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_645.npz,train
Tr-no_1104.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1104.npz,train
Tr-no_413.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_413.npz,train
Tr-pi_559.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_559.npz,train
Tr-no_1101.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1101.npz,train
Tr-gl_628.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_628.npz,train
Tr-pi_1261.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1261.npz,train
Tr-me_1096.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1096.npz,train
Tr-pi_1118.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1118.npz,train
Tr-gl_354.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_354.npz,train
Tr-pi_256.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_256.npz,train
Tr-gl_1104.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1104.npz,train
Tr-pi_1347.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1347.npz,train
Tr-pi_210.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_210.npz,train
Tr-pi_856.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_856.npz,train
Tr-gl_1232.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1232.npz,train
Tr-me_1064.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1064.npz,train
Tr-gl_1223.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1223.npz,train
Tr-gl_1340.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1340.npz,train
Tr-gl_1371.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1371.npz,train
Tr-no_773.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_773.npz,train
Tr-me_586.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_586.npz,train
Tr-me_132.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_132.npz,train
Tr-me_705.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_705.npz,train
Tr-me_1091.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1091.npz,train
Tr-no_1370.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1370.npz,train
Tr-gl_1026.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1026.npz,train
Tr-me_1226.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1226.npz,train
Tr-gl_977.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_977.npz,train
Tr-pi_750.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_750.npz,train
Tr-no_892.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_892.npz,train
Tr-no_208.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_208.npz,train
Tr-gl_1.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1.npz,train
Tr-pi_772.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_772.npz,train
Tr-pi_447.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_447.npz,train
Tr-me_484.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_484.npz,train
Tr-pi_209.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_209.npz,train
Tr-gl_591.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_591.npz,train
Tr-no_1151.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1151.npz,train
Tr-me_305.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_305.npz,train
Tr-gl_525.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_525.npz,train
Tr-pi_1026.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1026.npz,train
Tr-pi_20.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_20.npz,train
Tr-me_104.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_104.npz,train
Tr-gl_194.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_194.npz,train
Tr-no_920.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_920.npz,train
Tr-pi_1047.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1047.npz,train
Tr-pi_984.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_984.npz,train
Tr-no_1380.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1380.npz,train
Tr-no_1068.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1068.npz,train
Tr-gl_1324.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1324.npz,train
Tr-me_234.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_234.npz,train
Tr-no_1329.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1329.npz,train
Tr-me_313.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_313.npz,train
Tr-no_224.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_224.npz,train
Tr-pi_468.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_468.npz,train
Tr-gl_1178.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1178.npz,train
Tr-no_785.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_785.npz,train
Tr-gl_348.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_348.npz,train
Tr-gl_985.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_985.npz,train
Tr-gl_1321.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1321.npz,train
Tr-no_897.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_897.npz,train
Tr-pi_1018.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1018.npz,train
Tr-no_472.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_472.npz,train
Tr-no_387.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_387.npz,train
Tr-pi_164.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_164.npz,train
Tr-pi_599.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_599.npz,train
Tr-pi_290.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_290.npz,train
Tr-gl_393.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_393.npz,train
Tr-no_1181.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1181.npz,train
Tr-gl_299.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_299.npz,train
Tr-me_1119.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1119.npz,train
Tr-aug-me_17.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-aug-me_17.npz,train
Tr-no_538.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_538.npz,train
Tr-me_945.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_945.npz,train
Tr-pi_172.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_172.npz,train
Tr-no_287.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_287.npz,train
Tr-gl_622.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_622.npz,train
Tr-gl_814.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_814.npz,train
Tr-gl_1273.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1273.npz,train
Tr-no_666.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_666.npz,train
Tr-me_785.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_785.npz,train
Tr-pi_279.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_279.npz,train
Tr-no_360.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_360.npz,train
Tr-me_791.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_791.npz,train
Tr-me_73.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_73.npz,train
Tr-no_15.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_15.npz,train
Tr-pi_1287.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1287.npz,train
Tr-pi_1200.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1200.npz,train
Tr-me_1058.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1058.npz,train
Tr-gl_948.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_948.npz,train
Tr-me_1005.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1005.npz,train
Tr-pi_529.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_529.npz,train
Tr-pi_726.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_726.npz,train
Tr-pi_1131.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1131.npz,train
Tr-no_838.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_838.npz,train
Tr-me_1059.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1059.npz,train
Tr-pi_935.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_935.npz,train
Tr-pi_461.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_461.npz,train
Tr-gl_41.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_41.npz,train
Tr-me_1129.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1129.npz,train
Tr-me_993.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_993.npz,train
Tr-no_1246.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1246.npz,train
Tr-gl_1035.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1035.npz,train
Tr-gl_403.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_403.npz,train
Tr-no_345.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_345.npz,train
Tr-gl_294.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_294.npz,train
Tr-me_1153.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1153.npz,train
Tr-pi_732.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_732.npz,train
Tr-pi_928.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_928.npz,train
Tr-gl_1355.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1355.npz,train
Tr-pi_1128.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1128.npz,train
Tr-me_543.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_543.npz,train
Tr-gl_1322.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1322.npz,train
Tr-no_692.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_692.npz,train
Tr-no_381.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_381.npz,train
Tr-no_1075.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1075.npz,train
Tr-no_27.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_27.npz,train
Tr-pi_438.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_438.npz,train
Tr-gl_1330.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1330.npz,train
Tr-me_927.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_927.npz,train
Tr-no_628.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_628.npz,train
Tr-no_1178.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_1178.npz,train
Tr-me_582.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_582.npz,train
Tr-me_29.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_29.npz,train
Tr-gl_443.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_443.npz,train
Tr-me_1052.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1052.npz,train
Tr-gl_1314.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1314.npz,train
Tr-gl_74.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_74.npz,train
Tr-pi_692.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_692.npz,train
Tr-gl_1275.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1275.npz,train
Tr-gl_1172.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1172.npz,train
Tr-pi_1365.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1365.npz,train
Tr-pi_635.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_635.npz,train
Tr-me_1253.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_1253.npz,train
Tr-gl_1132.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_1132.npz,train
Tr-pi_659.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_659.npz,train
Tr-gl_627.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_627.npz,train
Tr-me_248.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_248.npz,train
Tr-pi_1137.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1137.npz,train
Tr-gl_268.npz,glioma,Training,processed/kaggle_normalized/Training/glioma/Tr-gl_268.npz,train
Tr-me_597.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_597.npz,train
Tr-pi_637.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_637.npz,train
Tr-pi_1250.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1250.npz,train
Tr-pi_1275.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1275.npz,train
Tr-me_124.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_124.npz,train
Tr-pi_1319.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_1319.npz,train
Tr-no_926.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_926.npz,train
Tr-me_714.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_714.npz,train
Tr-no_746.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_746.npz,train
Tr-pi_900.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_900.npz,train
Tr-no_906.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_906.npz,train
Tr-pi_110.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_110.npz,train
Tr-me_61.npz,meningioma,Training,processed/kaggle_normalized/Training/meningioma/Tr-me_61.npz,train
Tr-no_32.npz,notumor,Training,processed/kaggle_normalized/Training/notumor/Tr-no_32.npz,train
Tr-pi_926.npz,pituitary,Training,processed/kaggle_normalized/Training/pituitary/Tr-pi_926.npz,train
